corpus,layer,head,gqa_group,region,block_size,top_k,metric,contrast,mean_difference,documents,ci_low,ci_high
wikipedia,0,20,2,remote,64,8,jaccard,semantic_minus_fixed,0.033333333333333326,4,0.00694444444444442,0.05972222222222223
wikipedia,0,21,3,local,16,4,jaccard,semantic_minus_fixed,0.05223214285714285,4,0.01785714285714282,0.08660714285714288
wikipedia,0,21,3,local,16,8,jaccard,semantic_minus_fixed,0.08977272727272737,4,0.07083333333333344,0.10430555555555561
wikipedia,0,21,3,local,32,4,jaccard,semantic_minus_fixed,0.12083333333333338,4,0.0875,0.15833333333333344
wikipedia,0,21,3,local,32,8,jaccard,semantic_minus_fixed,0.09223484848484848,4,0.00934343434343432,0.17512626262626263
wikipedia,0,21,3,local,64,4,jaccard,semantic_minus_fixed,0.04166666666666663,4,0.012500000000000011,0.08749999999999997
wikipedia,0,21,3,local,64,8,jaccard,semantic_minus_fixed,0.005555555555555564,4,-0.002083333333333326,0.018420138888888892
wikipedia,0,21,3,remote,16,4,jaccard,semantic_minus_fixed,0.022916666666666655,4,-0.10431547619047621,0.12872023809523808
wikipedia,0,21,3,remote,16,8,jaccard,semantic_minus_fixed,-0.012334887334887246,4,-0.06338383838383821,0.032070707070707194
wikipedia,0,21,3,remote,32,4,jaccard,semantic_minus_fixed,0.029166666666666702,4,-0.05000000000000002,0.07500000000000007
wikipedia,0,21,3,remote,32,8,jaccard,semantic_minus_fixed,-0.05782828282828273,4,-0.08371212121212113,-0.019444444444444264
wikipedia,0,21,3,remote,64,4,jaccard,semantic_minus_fixed,-0.012500000000000011,4,-0.04375000000000004,0.012500000000000011
wikipedia,0,21,3,remote,64,8,jaccard,semantic_minus_fixed,-0.0076388888888887785,4,-0.022222222222222088,0.006944444444444586
wikipedia,0,22,3,local,16,4,jaccard,semantic_minus_fixed,0.058630952380952325,4,-0.039880952380952406,0.1863095238095237
wikipedia,0,22,3,local,16,8,jaccard,semantic_minus_fixed,0.08819444444444452,4,0.032135416666666645,0.14722222222222237
wikipedia,0,22,3,local,32,4,jaccard,semantic_minus_fixed,0.037500000000000006,4,-0.012500000000000011,0.08124999999999999
wikipedia,0,22,3,local,32,8,jaccard,semantic_minus_fixed,0.05018939393939392,4,0.008489583333333314,0.08876262626262627
wikipedia,0,22,3,local,64,4,jaccard,semantic_minus_fixed,0.06458333333333333,4,0.00416666666666668,0.15624999999999997
wikipedia,0,22,3,local,64,8,jaccard,semantic_minus_fixed,0.009027777777777829,4,-0.02777777777777768,0.061805555555555586
wikipedia,0,22,3,remote,16,4,jaccard,semantic_minus_fixed,0.04375000000000001,4,0.02481398809523819,0.06517857142857139
wikipedia,0,22,3,remote,16,8,jaccard,semantic_minus_fixed,-0.03413773726273729,4,-0.06339632589632593,-0.003404581529581549
wikipedia,0,22,3,remote,32,4,jaccard,semantic_minus_fixed,-0.08318452380952387,4,-0.17304315476190482,0.0392857142857142
wikipedia,0,22,3,remote,32,8,jaccard,semantic_minus_fixed,-0.01786616161616167,4,-0.056944444444444464,0.021212121212121127
wikipedia,0,22,3,remote,64,4,jaccard,semantic_minus_fixed,0.06458333333333333,4,0.04473958333333333,0.09999999999999995
wikipedia,0,22,3,remote,64,8,jaccard,semantic_minus_fixed,-0.015277777777777835,4,-0.06041666666666662,0.025694444444444353
wikipedia,0,23,3,local,16,4,jaccard,semantic_minus_fixed,0.028422619047619002,4,-0.08437500000000014,0.09843377976190451
wikipedia,0,23,3,local,16,8,jaccard,semantic_minus_fixed,0.12398989898989904,4,0.05890151515151523,0.17001262626262628
wikipedia,0,23,3,local,32,4,jaccard,semantic_minus_fixed,0.14375000000000004,4,0.11249999999999999,0.16875000000000004
wikipedia,0,23,3,local,32,8,jaccard,semantic_minus_fixed,0.07121212121212123,4,0.02209595959595953,0.1184343434343435
wikipedia,0,23,3,local,64,4,jaccard,semantic_minus_fixed,0.08125000000000004,4,0.06250000000000008,0.1062500000000001
wikipedia,0,23,3,local,64,8,jaccard,semantic_minus_fixed,0.022916666666666696,4,0.0,0.05156249999999992
wikipedia,0,23,3,remote,16,4,jaccard,semantic_minus_fixed,0.01592261904761906,4,-0.05744047619047618,0.10833333333333334
wikipedia,0,23,3,remote,16,8,jaccard,semantic_minus_fixed,0.051806526806526726,4,-0.02759809634809654,0.11736111111111114
wikipedia,0,23,3,remote,32,4,jaccard,semantic_minus_fixed,0.024999999999999994,4,-0.04999999999999999,0.11875
wikipedia,0,23,3,remote,32,8,jaccard,semantic_minus_fixed,0.026388888888888823,4,-0.008333333333333443,0.062499999999999944
wikipedia,0,23,3,remote,64,4,jaccard,semantic_minus_fixed,0.012499999999999983,4,-0.025000000000000022,0.06874999999999998
wikipedia,0,23,3,remote,64,8,jaccard,semantic_minus_fixed,0.005050505050505083,4,-0.06748737373737365,0.05972222222222223
wikipedia,0,24,3,local,16,4,jaccard,semantic_minus_fixed,0.20178571428571426,4,0.13764880952380948,0.2885416666666667
wikipedia,0,24,3,local,16,8,jaccard,semantic_minus_fixed,0.11407828282828286,4,0.04097222222222224,0.1767676767676768
wikipedia,0,24,3,local,32,4,jaccard,semantic_minus_fixed,0.1455357142857144,4,0.07500000000000007,0.23035714285714304
wikipedia,0,24,3,local,32,8,jaccard,semantic_minus_fixed,0.07001262626262622,4,0.023232323232323215,0.11963383838383831
wikipedia,0,24,3,local,64,4,jaccard,semantic_minus_fixed,0.08958333333333329,4,0.04999999999999996,0.13124999999999992
wikipedia,0,24,3,local,64,8,jaccard,semantic_minus_fixed,0.03421717171717176,4,0.00694444444444442,0.061489898989899094
wikipedia,0,24,3,remote,16,4,jaccard,semantic_minus_fixed,-0.020684523809523764,4,-0.08779761904761903,0.03155877976190472
wikipedia,0,24,3,remote,16,8,jaccard,semantic_minus_fixed,-0.051223776223776246,4,-0.12302836052836058,0.02058080808080809
wikipedia,0,24,3,remote,32,4,jaccard,semantic_minus_fixed,0.02291666666666664,4,-0.02916666666666673,0.1
wikipedia,0,24,3,remote,32,8,jaccard,semantic_minus_fixed,-0.005555555555555508,4,-0.040642361111111074,0.02916666666666673
wikipedia,0,24,3,remote,64,4,jaccard,semantic_minus_fixed,0.0,4,-0.03749999999999998,0.05328124999999982
wikipedia,0,24,3,remote,64,8,jaccard,semantic_minus_fixed,0.009027777777777746,4,-0.01458333333333342,0.03541666666666665
wikipedia,0,25,3,local,16,4,jaccard,semantic_minus_fixed,0.12559523809523804,4,0.03553571428571421,0.21721726190476165
wikipedia,0,25,3,local,16,8,jaccard,semantic_minus_fixed,0.10991161616161632,4,0.07695707070707092,0.15416666666666684
wikipedia,0,25,3,local,32,4,jaccard,semantic_minus_fixed,0.14166666666666672,4,0.11250000000000002,0.18125000000000002
wikipedia,0,25,3,local,32,8,jaccard,semantic_minus_fixed,0.06508838383838378,4,0.020833333333333204,0.11609848484848478
wikipedia,0,25,3,local,64,4,jaccard,semantic_minus_fixed,0.03958333333333336,4,-0.07499999999999996,0.1166666666666667
wikipedia,0,25,3,local,64,8,jaccard,semantic_minus_fixed,0.0043560606060605855,4,-0.028472222222222204,0.035984848484848425
wikipedia,0,25,3,remote,16,4,jaccard,semantic_minus_fixed,-0.05297619047619048,4,-0.10863095238095247,-0.006249999999999922
wikipedia,0,25,3,remote,16,8,jaccard,semantic_minus_fixed,-0.038699494949494984,4,-0.11837121212121221,0.051515151515151514
wikipedia,0,25,3,remote,32,4,jaccard,semantic_minus_fixed,-0.0604166666666667,4,-0.09375,-0.006250000000000061
wikipedia,0,25,3,remote,32,8,jaccard,semantic_minus_fixed,0.00277777777777774,4,-0.04027777777777786,0.04861111111111113
wikipedia,0,25,3,remote,64,4,jaccard,semantic_minus_fixed,-0.031250000000000056,4,-0.09375000000000008,0.024999999999999967
wikipedia,0,25,3,remote,64,8,jaccard,semantic_minus_fixed,0.04305555555555554,4,0.0069444444444444475,0.07708333333333331
wikipedia,0,26,3,local,16,4,jaccard,semantic_minus_fixed,0.07232142857142858,4,-0.054166666666666655,0.2154761904761905
wikipedia,0,26,3,local,16,8,jaccard,semantic_minus_fixed,0.0786616161616163,4,0.04305555555555568,0.106439393939394
wikipedia,0,26,3,local,32,4,jaccard,semantic_minus_fixed,0.15000000000000005,4,0.05000000000000002,0.21250000000000008
wikipedia,0,26,3,local,32,8,jaccard,semantic_minus_fixed,0.10523989898989905,4,0.03907828282828288,0.16742424242424248
wikipedia,0,26,3,local,64,4,jaccard,semantic_minus_fixed,0.0875,4,0.031249999999999972,0.16874999999999996
wikipedia,0,26,3,local,64,8,jaccard,semantic_minus_fixed,0.023106060606060658,4,-0.00694444444444442,0.061679292929293
wikipedia,0,26,3,remote,16,4,jaccard,semantic_minus_fixed,0.03497023809523811,4,-0.005297619047619066,0.07395833333333343
wikipedia,0,26,3,remote,16,8,jaccard,semantic_minus_fixed,-0.03718434343434346,4,-0.10054390054390067,0.04631410256410262
wikipedia,0,26,3,remote,32,4,jaccard,semantic_minus_fixed,0.002083333333333298,4,-0.07708333333333339,0.08333333333333329
wikipedia,0,26,3,remote,32,8,jaccard,semantic_minus_fixed,-0.018750000000000017,4,-0.07083333333333336,0.033333333333333326
wikipedia,0,26,3,remote,64,4,jaccard,semantic_minus_fixed,-0.033333333333333354,4,-0.07500000000000007,0.02500000000000005
wikipedia,0,26,3,remote,64,8,jaccard,semantic_minus_fixed,0.001388888888888884,4,-0.033333333333333284,0.03749999999999987
wikipedia,0,27,3,local,16,4,jaccard,semantic_minus_fixed,0.13988095238095236,4,0.06190476190476188,0.19523809523809516
wikipedia,0,27,3,local,16,8,jaccard,semantic_minus_fixed,0.1328282828282829,4,0.06268939393939404,0.1937500000000001
wikipedia,0,27,3,local,32,4,jaccard,semantic_minus_fixed,0.14791666666666675,4,0.10833333333333339,0.1875000000000001
wikipedia,0,27,3,local,32,8,jaccard,semantic_minus_fixed,0.08459595959595961,4,0.04791666666666672,0.11780303030303041
wikipedia,0,27,3,local,64,4,jaccard,semantic_minus_fixed,0.03541666666666665,4,-0.06250000000000003,0.10416666666666669
wikipedia,0,27,3,local,64,8,jaccard,semantic_minus_fixed,0.009722222222222243,4,-0.026631944444444323,0.040277777777777746
wikipedia,0,27,3,remote,16,4,jaccard,semantic_minus_fixed,0.09345238095238095,4,-0.02916666666666662,0.1991071428571428
wikipedia,0,27,3,remote,16,8,jaccard,semantic_minus_fixed,0.09438131313131312,4,-0.022365845959596082,0.17481060606060617
wikipedia,0,27,3,remote,32,4,jaccard,semantic_minus_fixed,0.04374999999999998,4,-0.008333333333333415,0.09583333333333338
wikipedia,0,27,3,remote,32,8,jaccard,semantic_minus_fixed,-0.041856060606060536,4,-0.09898989898989896,0.018055555555555602
wikipedia,0,27,3,remote,64,4,jaccard,semantic_minus_fixed,-0.00624999999999995,4,-0.04999999999999999,0.03750000000000009
wikipedia,0,27,3,remote,64,8,jaccard,semantic_minus_fixed,0.020138888888888873,4,0.00694444444444442,0.04305555555555557
wikipedia,13,0,0,local,16,4,jaccard,semantic_minus_fixed,0.10520833333333332,4,-0.014136904761904795,0.22946428571428568
wikipedia,13,0,0,local,16,8,jaccard,semantic_minus_fixed,0.1205176767676768,4,0.05505050505050518,0.17297979797979796
wikipedia,13,0,0,local,32,4,jaccard,semantic_minus_fixed,0.10833333333333339,4,0.025000000000000022,0.19166666666666676
wikipedia,13,0,0,local,32,8,jaccard,semantic_minus_fixed,0.03838383838383838,4,0.0077020202020202655,0.07619949494949496
wikipedia,13,0,0,local,64,4,jaccard,semantic_minus_fixed,0.09375,4,0.008333333333333331,0.17234374999999952
wikipedia,13,0,0,local,64,8,jaccard,semantic_minus_fixed,0.03888888888888889,4,-0.010416666666666713,0.09791666666666674
wikipedia,13,0,0,remote,16,4,jaccard,semantic_minus_fixed,0.04880952380952384,4,0.015178571428571444,0.09627976190476184
wikipedia,13,0,0,remote,16,8,jaccard,semantic_minus_fixed,0.06048291985791979,4,-0.018544649794649787,0.13951048951048936
wikipedia,13,0,0,remote,32,4,jaccard,semantic_minus_fixed,0.09553571428571427,4,0.0753497023809523,0.11755952380952386
wikipedia,13,0,0,remote,32,8,jaccard,semantic_minus_fixed,0.08719579032079035,4,0.008371836496836565,0.19413919413919412
wikipedia,13,0,0,remote,64,4,jaccard,semantic_minus_fixed,-0.06666666666666664,4,-0.13720238095238085,-0.00654761904761908
wikipedia,13,0,0,remote,64,8,jaccard,semantic_minus_fixed,-0.030982905982905984,4,-0.06057692307692314,-0.0006944444444444142
wikipedia,13,1,0,local,16,4,jaccard,semantic_minus_fixed,0.11398809523809524,4,0.05386904761904762,0.17410714285714285
wikipedia,13,1,0,local,16,8,jaccard,semantic_minus_fixed,0.0675505050505052,4,0.0351010101010103,0.10000000000000009
wikipedia,13,1,0,local,32,4,jaccard,semantic_minus_fixed,0.11428571428571432,4,0.07500000000000007,0.15625000000000006
wikipedia,13,1,0,local,32,8,jaccard,semantic_minus_fixed,0.031628787878787895,4,0.009027777777777773,0.05530303030303041
wikipedia,13,1,0,local,64,4,jaccard,semantic_minus_fixed,0.008333333333333276,4,-0.02916666666666673,0.07291666666666663
wikipedia,13,1,0,local,64,8,jaccard,semantic_minus_fixed,0.0069444444444444475,4,-0.006944444444444503,0.020833333333333426
wikipedia,13,1,0,remote,16,4,jaccard,semantic_minus_fixed,0.07023809523809522,4,-0.019047619047619077,0.16108630952380945
wikipedia,13,1,0,remote,16,8,jaccard,semantic_minus_fixed,0.05011967199467199,4,0.009645909645909667,0.08485750360750363
wikipedia,13,1,0,remote,32,4,jaccard,semantic_minus_fixed,-0.025297619047619,4,-0.07825520833333327,0.021130952380952417
wikipedia,13,1,0,remote,32,8,jaccard,semantic_minus_fixed,-0.04498556998557007,4,-0.08648989898989917,0.004121572871572887
wikipedia,13,1,0,remote,64,4,jaccard,semantic_minus_fixed,-0.014434523809523828,4,-0.21160714285714283,0.1662202380952381
wikipedia,13,1,0,remote,64,8,jaccard,semantic_minus_fixed,0.009353146853146865,4,-0.09330808080808078,0.11821095571095575
wikipedia,13,2,0,local,16,4,jaccard,semantic_minus_fixed,0.06354166666666658,4,0.02678571428571422,0.1272321428571428
wikipedia,13,2,0,local,16,8,jaccard,semantic_minus_fixed,0.09482323232323234,4,0.036111111111111094,0.1664141414141415
wikipedia,13,2,0,local,32,4,jaccard,semantic_minus_fixed,0.19255952380952385,4,0.09166666666666665,0.2798660714285714
wikipedia,13,2,0,local,32,8,jaccard,semantic_minus_fixed,0.08308080808080809,4,0.05151515151515157,0.13415404040404036
wikipedia,13,2,0,local,64,4,jaccard,semantic_minus_fixed,0.06666666666666671,4,5.551115123125783e-17,0.13333333333333336
wikipedia,13,2,0,local,64,8,jaccard,semantic_minus_fixed,0.01944444444444446,4,0.00347222222222221,0.038320707070707116
wikipedia,13,2,0,remote,16,4,jaccard,semantic_minus_fixed,0.037648809523809536,4,-0.050297619047619035,0.1358630952380952
wikipedia,13,2,0,remote,16,8,jaccard,semantic_minus_fixed,0.025608766233766213,4,-0.04657876845376841,0.07398226773226765
wikipedia,13,2,0,remote,32,4,jaccard,semantic_minus_fixed,0.0066964285714285615,4,-0.06636904761904758,0.09479166666666664
wikipedia,13,2,0,remote,32,8,jaccard,semantic_minus_fixed,0.0002844377844377216,4,-0.07468711843711842,0.08275752025752019
wikipedia,13,2,0,remote,64,4,jaccard,semantic_minus_fixed,-0.0013392857142857095,4,-0.04553571428571426,0.042857142857142844
wikipedia,13,2,0,remote,64,8,jaccard,semantic_minus_fixed,-0.0033702408702408204,4,-0.042482517482517385,0.032987446581196525
wikipedia,13,3,0,local,16,4,jaccard,semantic_minus_fixed,0.21324404761904756,4,0.09139880952380953,0.36235119047619035
wikipedia,13,3,0,local,16,8,jaccard,semantic_minus_fixed,0.11963383838383848,4,0.07815656565656576,0.1611111111111112
wikipedia,13,3,0,local,32,4,jaccard,semantic_minus_fixed,0.08750000000000008,4,0.04375000000000004,0.1187500000000001
wikipedia,13,3,0,local,32,8,jaccard,semantic_minus_fixed,0.09292929292929297,4,0.05277777777777776,0.14507575757575764
wikipedia,13,3,0,local,64,4,jaccard,semantic_minus_fixed,0.06458333333333335,4,0.050000000000000044,0.08125000000000002
wikipedia,13,3,0,local,64,8,jaccard,semantic_minus_fixed,0.009722222222222243,4,-0.0013888888888888284,0.020833333333333343
wikipedia,13,3,0,remote,16,4,jaccard,semantic_minus_fixed,-0.02127976190476189,4,-0.08690476190476194,0.05163690476190483
wikipedia,13,3,0,remote,16,8,jaccard,semantic_minus_fixed,-0.004107004107004111,4,-0.08363962426462428,0.07946185758685756
wikipedia,13,3,0,remote,32,4,jaccard,semantic_minus_fixed,0.01220238095238095,4,-0.07976190476190476,0.10416666666666666
wikipedia,13,3,0,remote,32,8,jaccard,semantic_minus_fixed,0.006147324897324946,4,-0.05538211788211786,0.07000291375291387
wikipedia,13,3,0,remote,64,4,jaccard,semantic_minus_fixed,0.04479166666666666,4,0.0047619047619048005,0.08482142857142852
wikipedia,13,3,0,remote,64,8,jaccard,semantic_minus_fixed,0.048635392385392384,4,0.008333333333333248,0.12204254079254093
wikipedia,13,4,0,local,16,4,jaccard,semantic_minus_fixed,0.0831845238095238,4,0.0541666666666666,0.127827380952381
wikipedia,13,4,0,local,16,8,jaccard,semantic_minus_fixed,0.11458333333333351,4,0.07777777777777789,0.15138888888888913
wikipedia,13,4,0,local,32,4,jaccard,semantic_minus_fixed,0.13125000000000003,4,0.06250000000000003,0.18750000000000006
wikipedia,13,4,0,local,32,8,jaccard,semantic_minus_fixed,0.08737373737373738,4,0.03434343434343434,0.1616161616161616
wikipedia,13,4,0,local,64,4,jaccard,semantic_minus_fixed,0.1,4,0.05000000000000002,0.1333333333333333
wikipedia,13,4,0,local,64,8,jaccard,semantic_minus_fixed,0.032638888888888856,4,0.005555555555555591,0.06111111111111109
wikipedia,13,4,0,remote,16,4,jaccard,semantic_minus_fixed,0.04032738095238095,4,-0.015476190476190477,0.09613095238095237
wikipedia,13,4,0,remote,16,8,jaccard,semantic_minus_fixed,0.02171751859251863,4,-0.02498404373404367,0.07965367965367967
wikipedia,13,4,0,remote,32,4,jaccard,semantic_minus_fixed,0.033035714285714265,4,-0.04315476190476192,0.11711309523809528
wikipedia,13,4,0,remote,32,8,jaccard,semantic_minus_fixed,-0.05305701243201241,4,-0.08680000555000553,-0.020483682983683
wikipedia,13,4,0,remote,64,4,jaccard,semantic_minus_fixed,-0.11220238095238096,4,-0.2616071428571429,-0.01874999999999999
wikipedia,13,4,0,remote,64,8,jaccard,semantic_minus_fixed,-0.04350371850371845,4,-0.155980130980131,0.019913419913419994
wikipedia,13,5,0,local,16,4,jaccard,semantic_minus_fixed,0.08050595238095236,4,0.04940476190476184,0.10505952380952385
wikipedia,13,5,0,local,16,8,jaccard,semantic_minus_fixed,0.11963383838383848,4,0.10593434343434366,0.13749999999999996
wikipedia,13,5,0,local,32,4,jaccard,semantic_minus_fixed,0.11666666666666664,4,0.09583333333333327,0.1375
wikipedia,13,5,0,local,32,8,jaccard,semantic_minus_fixed,0.08529040404040408,4,0.07676767676767687,0.0997474747474747
wikipedia,13,5,0,local,64,4,jaccard,semantic_minus_fixed,0.04999999999999999,4,0.025000000000000022,0.09375000000000003
wikipedia,13,5,0,local,64,8,jaccard,semantic_minus_fixed,0.006944444444444475,4,0.0,0.020833333333333343
wikipedia,13,5,0,remote,16,4,jaccard,semantic_minus_fixed,0.07336309523809526,4,-0.034374999999999975,0.17916666666666672
wikipedia,13,5,0,remote,16,8,jaccard,semantic_minus_fixed,0.044976204351204335,4,-0.04547570485070486,0.10155149537962033
wikipedia,13,5,0,remote,32,4,jaccard,semantic_minus_fixed,0.04895833333333333,4,-0.015178571428571458,0.11309523809523814
wikipedia,13,5,0,remote,32,8,jaccard,semantic_minus_fixed,0.01159083971583974,4,-0.03926767676767673,0.07212891275391276
wikipedia,13,5,0,remote,64,4,jaccard,semantic_minus_fixed,0.0831845238095238,4,0.026975446428571425,0.18705357142857143
wikipedia,13,5,0,remote,64,8,jaccard,semantic_minus_fixed,0.06001186313686316,4,-0.003395909645909634,0.12363955488955489
wikipedia,13,6,0,local,16,4,jaccard,semantic_minus_fixed,0.14032738095238084,4,0.09702380952380944,0.17157738095238084
wikipedia,13,6,0,local,16,8,jaccard,semantic_minus_fixed,0.056250000000000105,4,0.024305555555555497,0.07916666666666689
